Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
06476,="11:50:51.526",0x11639B1,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06477,="11:50:51.554",0x1163AA9,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06478,="11:50:51.585",0x1163BA4,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06479,="11:50:51.616",0x1163C9C,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06480,="11:50:51.645",0x1163D98,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06481,="11:50:51.675",0x1163E8F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06482,="11:50:51.675",0x1163F8B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06483,="11:50:51.705",0x1164083,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06484,="11:50:51.735",0x116417F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06485,="11:50:51.765",0x1164276,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06486,="11:50:51.795",0x1164372,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06487,="11:50:51.825",0x116446A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06488,="11:50:51.825",0x1164563,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06489,="11:50:51.855",0x116465D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06490,="11:50:51.885",0x1164759,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06491,="11:50:51.916",0x1164850,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06492,="11:50:51.946",0x116494C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06493,="11:50:51.946",0x1164A44,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06494,="11:50:51.975",0x1164B28,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
06495,="11:50:51.975",0x1164B2E,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
06496,="11:50:51.975",0x1164B34,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
06497,="11:50:51.975",0x1164B3F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06498,="11:50:52.005",0x1164C37,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06499,="11:50:52.035",0x1164D33,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06500,="11:50:52.066",0x1164E2B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06501,="11:50:52.096",0x1164F26,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06502,="11:50:52.096",0x116501E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06503,="11:50:52.126",0x116511A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06504,="11:50:52.155",0x1165211,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06505,="11:50:52.185",0x116530D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06506,="11:50:52.214",0x1165405,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06507,="11:50:52.246",0x11654FE,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06508,="11:50:52.246",0x11655F7,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06509,="11:50:52.275",0x11656F4,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06510,="11:50:52.306",0x11657EC,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06511,="11:50:52.335",0x11658E7,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06512,="11:50:52.365",0x11659DE,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06513,="11:50:52.395",0x1165ADB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06514,="11:50:52.425",0x1165BD3,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06515,="11:50:52.425",0x1165CCE,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06516,="11:50:52.455",0x1165DC6,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06517,="11:50:52.485",0x1165E94,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
06518,="11:50:52.485",0x1165E9A,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
06519,="11:50:52.485",0x1165E9F,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
06520,="11:50:52.485",0x1165EC1,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06521,="11:50:52.516",0x1165FB9,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06522,="11:50:52.545",0x11660B5,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06523,="11:50:52.576",0x11661AC,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06524,="11:50:52.576",0x11662A8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06525,="11:50:52.606",0x11663A1,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06526,="11:50:52.635",0x116649B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06527,="11:50:52.665",0x1166594,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06528,="11:50:52.695",0x116668F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06529,="11:50:52.726",0x1166786,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06530,="11:50:52.726",0x1166882,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06531,="11:50:52.756",0x116697B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06532,="11:50:52.785",0x1166A76,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06533,="11:50:52.815",0x1166B6D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06534,="11:50:52.846",0x1166C69,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06535,="11:50:52.875",0x1166D62,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06536,="11:50:52.875",0x1166E5C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06537,="11:50:52.906",0x1166F54,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06538,="11:50:52.934",0x1167050,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06539,="11:50:52.965",0x1167147,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06540,="11:50:52.965",0x11671FF,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
06541,="11:50:52.965",0x1167205,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
06542,="11:50:52.965",0x116720B,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
06543,="11:50:52.994",0x1167243,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06544,="11:50:53.026",0x116733B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06545,="11:50:53.026",0x1167437,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06546,="11:50:53.055",0x116752E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06547,="11:50:53.085",0x116762A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06548,="11:50:53.115",0x1167721,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06549,="11:50:53.144",0x116781D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06550,="11:50:53.175",0x1167915,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06551,="11:50:53.175",0x1167A11,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06552,="11:50:53.206",0x1167B08,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06553,="11:50:53.235",0x1167C01,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06554,="11:50:53.265",0x1167CFB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06555,="11:50:53.295",0x1167DF7,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06556,="11:50:53.326",0x1167EF0,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06557,="11:50:53.326",0x1167FE8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06558,="11:50:53.356",0x11680E2,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06559,="11:50:53.385",0x11681DE,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06560,="11:50:53.415",0x11682D6,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06561,="11:50:53.444",0x11683D2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06562,="11:50:53.475",0x11684CA,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06563,="11:50:53.475",0x116856C,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
06564,="11:50:53.475",0x1168571,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
06565,="11:50:53.475",0x1168577,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
06566,="11:50:53.475",0x11685C5,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06567,="11:50:53.505",0x11686BD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06568,="11:50:53.536",0x11687B8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06569,="11:50:53.566",0x11688AF,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06570,="11:50:53.596",0x11689AC,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06571,="11:50:53.596",0x1168AA3,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06572,="11:50:53.626",0x1168B9F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06573,="11:50:53.655",0x1168C98,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06574,="11:50:53.684",0x1168D91,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06575,="11:50:53.714",0x1168E8A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06576,="11:50:53.745",0x1168F86,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06577,="11:50:53.776",0x116907D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06578,="11:50:53.776",0x1169179,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06579,="11:50:53.806",0x1169271,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06580,="11:50:53.835",0x116936D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06581,="11:50:53.865",0x1169464,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06582,="11:50:53.895",0x1169560,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06583,="11:50:53.925",0x1169659,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06584,="11:50:53.925",0x1169753,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06585,="11:50:53.955",0x116984B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06586,="11:50:53.984",0x11698D7,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
06587,="11:50:53.984",0x11698DD,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
06588,="11:50:53.984",0x11698E3,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
06589,="11:50:53.984",0x1169947,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06590,="11:50:54.015",0x1169A3E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06591,="11:50:54.045",0x1169B3A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06592,="11:50:54.075",0x1169C32,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06593,="11:50:54.075",0x1169D2E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06594,="11:50:54.105",0x1169E26,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06595,="11:50:54.136",0x1169F21,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06596,="11:50:54.165",0x116A019,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06597,="11:50:54.196",0x116A114,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06598,="11:50:54.225",0x116A20D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06599,="11:50:54.225",0x116A308,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06600,="11:50:54.256",0x116A3FF,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06601,="11:50:54.286",0x116A4FB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06602,="11:50:54.315",0x116A5F2,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06603,="11:50:54.345",0x116A6EF,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06604,="11:50:54.375",0x116A7E7,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06605,="11:50:54.375",0x116A8E2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06606,="11:50:54.406",0x116A9DA,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06607,="11:50:54.435",0x116AAD5,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06608,="11:50:54.465",0x116ABCD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06609,="11:50:54.465",0x116AC43,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
06610,="11:50:54.465",0x116AC49,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
06611,="11:50:54.465",0x116AC4F,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
06612,="11:50:54.495",0x116ACC9,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06613,="11:50:54.526",0x116ADC1,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06614,="11:50:54.526",0x116AEBC,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06615,="11:50:54.555",0x116AFB3,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06616,="11:50:54.584",0x116B0AF,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06617,="11:50:54.616",0x116B1A8,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06618,="11:50:54.644",0x116B2A3,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06619,="11:50:54.676",0x116B39B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06620,="11:50:54.676",0x116B496,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06621,="11:50:54.705",0x116B58E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06622,="11:50:54.735",0x116B68A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06623,="11:50:54.764",0x116B782,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06624,="11:50:54.796",0x116B87D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06625,="11:50:54.796",0x116B975,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06626,="11:50:54.825",0x116BA70,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06627,="11:50:54.855",0x116BB69,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06628,="11:50:54.884",0x116BC64,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06629,="11:50:54.915",0x116BD5B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06630,="11:50:54.946",0x116BE57,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06631,="11:50:54.946",0x116BF4F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06632,="11:50:54.975",0x116BFAE,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
06633,="11:50:54.975",0x116BFB4,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
06634,="11:50:54.975",0x116BFBA,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
06635,="11:50:54.975",0x116C048,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06636,="11:50:55.004",0x116C142,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06637,="11:50:55.035",0x116C23B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06638,="11:50:55.065",0x116C336,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06639,="11:50:55.096",0x116C431,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06640,="11:50:55.096",0x116C529,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06641,="11:50:55.125",0x116C625,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06642,="11:50:55.155",0x116C71D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06643,="11:50:55.185",0x116C818,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06644,="11:50:55.215",0x116C910,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06645,="11:50:55.246",0x116CA0B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06646,="11:50:55.276",0x116CB04,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06647,="11:50:55.276",0x116CBFF,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06648,="11:50:55.305",0x116CCF6,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06649,="11:50:55.336",0x116CDF2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06650,="11:50:55.365",0x116CEEA,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06651,="11:50:55.396",0x116CFE5,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06652,="11:50:55.396",0x116D0DE,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06653,="11:50:55.425",0x116D1D9,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06654,="11:50:55.455",0x116D2D0,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06655,="11:50:55.455",0x116D31B,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
06656,="11:50:55.455",0x116D321,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
06657,="11:50:55.455",0x116D327,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
06658,="11:50:55.485",0x116D3CC,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06659,="11:50:55.516",0x116D4C5,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06660,="11:50:55.545",0x116D5C0,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06661,="11:50:55.575",0x116D6B7,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06662,="11:50:55.575",0x116D7B3,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06663,="11:50:55.606",0x116D8AB,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06664,="11:50:55.635",0x116D9A6,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06665,="11:50:55.665",0x116DA9E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06666,="11:50:55.695",0x116DB9A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8D 01 49 01 
06667,="11:50:55.726",0x116DC91,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06668,="11:50:55.726",0x116DD8D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06669,="11:50:55.756",0x116DE85,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06670,="11:50:55.786",0x116DF7E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06671,="11:50:55.815",0x116E078,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06672,="11:50:55.845",0x116E174,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06673,="11:50:55.876",0x116E26C,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06674,="11:50:55.876",0x116E367,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06675,="11:50:55.905",0x116E45F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06676,="11:50:55.936",0x116E55B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06677,="11:50:55.964",0x116E652,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06678,="11:50:55.964",0x116E686,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
06679,="11:50:55.964",0x116E68C,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
06680,="11:50:55.964",0x116E692,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
06681,="11:50:55.995",0x116E74E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06682,="11:50:56.025",0x116E845,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
06683,="11:50:56.025",0x116E941,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 49 01 
06684,="11:50:56.055",0x116EA3A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
